H,MSANT,2025/08/29,MSANT,80
MSANT0000061,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,QCOM,*,11451.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,24622994.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,1078520000,0.000,0,24622994.00
MSANT0000062,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,REGN,*,5558.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,74294445.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,105987000,0.000,0,74294445.00
MSANT0000063,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAETFEXT,1I,RSP,*,77612.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ETF,294331425.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,393304000,0.000,0,294331425.00
MSANT0000064,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,RTX,*,17688.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,49537367.00,1.00000000,INDUSTRIAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,1338540000,0.000,0,49537367.00
MSANT0000065,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,SBUX,*,19797.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,40528942.00,1.00000000,SERVICIOS Y BIENES DE CONSUMO NO BASICO,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,1136700000,0.000,0,40528942.00
MSANT0000066,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAETFEXT,1I,SHV,*,33851.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ETF,70609705.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,188240000,0.000,0,70609705.00
MSANT0000067,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,SNPS,*,3300.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,33049962.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,185044000,0.000,0,33049962.00
MSANT0000068,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAETFEXT,1I,SPSM,*,201013.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ETF,143616529.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,272110000,0.000,0,143616529.00
MSANT0000069,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,TMO,*,6147.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,55461255.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,377612000,0.000,0,55461255.00
MSANT0000070,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,TSLA,*,13299.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,53944704.00,1.00000000,SERVICIOS Y BIENES DE CONSUMO NO BASICO,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,3225460000,0.000,0,53944704.00
MSANT0000071,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,TXN,*,8374.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,33820911.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,909138000,0.000,0,33820911.00
MSANT0000072,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,UBER,*,33290.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,40403543.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2085420000,0.000,0,40403543.00
MSANT0000073,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,UNH,*,6039.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,33942562.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,905674000,0.000,0,33942562.00
MSANT0000074,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,V,*,29407.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,137394845.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,1926590000,0.000,0,137394845.00
MSANT0000075,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAETFEXT,1I,VAW,*,27924.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ETF,100927663.00,1.00000000,TRACKER INTERNACIONAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,13744700,0.000,0,100927663.00
MSANT0000076,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,VESTA,*,711000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,37050383.00,1.00000000,INDUSTRIAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,882613000,0.000,0,37050383.00
MSANT0000077,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,VRTX,*,6670.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,55855011.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,256391000,0.000,0,55855011.00
MSANT0000078,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,WALMEX,*,1025000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,65711876.00,1.00000000,PRODUCTOS DE CONSUMO FRECUENTE,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,17326000000,0.000,0,65711876.00
MSANT0000079,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAETFEXT,1I,XLU,*,85228.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ETF,115934516.00,1.00000000,TRACKER INTERNACIONAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,249274000,0.000,0,115934516.00
